File,relative_dirname,ID,Level,Status,Details,pci_dss,gpg13,GDPR,HIPAA,nist_800_53,tsc,mitre,Groups,Description
0250-apache_rules.xml,ruleset/rules,30119,12,enabled,"{""frequency"":""8"",""timeframe"":""120"",""if_matched_sid"":""30118"",""same_source_ip"":""""}","[""10.2.4"",""11.4""]",[],"[""IV_35.7.d""]","[""164.312.b""]","[""AU.14"",""AC.7"",""SI.4""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""T1110""]","[""access_denied"",""modsecurity"",""apache"",""web""]",ModSecurity: Multiple attempts blocked.
0250-apache_rules.xml,ruleset/rules,30120,12,enabled,"{""if_sid"":""30101"",""match"":{""pattern"":""Resource temporarily unavailable:""}}","[""10.6.1""]",[],"[""IV_35.7.d""]","[""164.312.b""]","[""AU.6""]","[""CC7.2"",""CC7.3""]",[],"[""service_availability"",""apache"",""web""]",Apache: without resources to run.
0250-apache_rules.xml,ruleset/rules,30304,12,enabled,"{""if_sid"":""30303"",""match"":{""pattern"":""exit signal Segmentation Fault""},""info"":{""name"":""http://www.securityfocus.com/infocus/1633"",""type"":""link""}}","[""6.5.2"",""6.6""]","[""4.14""]","[""IV_35.7.d""]",[],"[""SA.11"",""SC.5"",""SI.3""]","[""CC6.6"",""CC7.1"",""CC8.1""]",[],"[""service_availability"",""apache"",""web""]",Apache: Segmentation fault.
0230-ms-se_rules.xml,ruleset/rules,7705,12,enabled,"{""if_sid"":""7704"",""id"":{""pattern"":""^1118$|^1119$""}}","[""5.1"",""5.2"",""10.6.1"",""11.4""]","[""4.2""]","[""IV_35.7.d""]","[""164.312.b""]","[""SI.3"",""AU.6"",""SI.4""]","[""A1.2"",""CC7.2"",""CC7.3"",""CC6.1"",""CC6.8""]",[],"[""virus"",""windows"",""mse""]","Microsoft Security Essentials - Virus detected, but unable to remove."
0840-win_event_channel.xml,ruleset/rules,92650,12,enabled,"{""if_sid"":""61138"",""win.eventdata.imagePath"":{""pattern"":""^%systemroot%\\\\\\\\\\w+\\.exe$""},""options"":""no_full_log""}",[],[],[],[],[],[],"[""T1021.002"",""T1569.002""]","[""win_evt_channel"",""windows""]",New Windows Service Created to start from windows root path. Suspicious event as the binary may have been dropped using Windows Admin Shares.
0580-win-security_rules.xml,ruleset/rules,60154,12,enabled,"{""if_sid"":""60144,60145"",""win.eventdata.targetSid"":{""pattern"":""^S-1-5-32-544$""},""options"":""no_full_log""}","[""8.1.2"",""10.2.5""]","[""7.10""]","[""IV_35.7.d"",""IV_32.2""]","[""164.312.a.2.I"",""164.312.a.2.II"",""164.312.b""]","[""AC.2"",""IA.4"",""AU.14"",""AC.7""]","[""CC6.8"",""CC7.2"",""CC7.3""]","[""T1484""]","[""group_changed"",""win_group_changed"",""windows"",""windows_security""]",Administrators Group Changed
0580-win-security_rules.xml,ruleset/rules,60156,12,enabled,"{""if_sid"":""60144,60145"",""win.eventdata.targetSid"":{""pattern"":""^S-1-5-9$""},""options"":""no_full_log""}","[""8.1.2"",""10.2.5""]","[""7.10""]","[""IV_35.7.d"",""IV_32.2""]","[""164.312.a.2.I"",""164.312.a.2.II"",""164.312.b""]","[""AC.2"",""IA.4"",""AU.14"",""AC.7""]","[""CC6.8"",""CC7.2"",""CC7.3""]","[""T1484""]","[""group_changed"",""win_group_changed"",""windows"",""windows_security""]",Enterprise Domain Controllers Group Changed
0580-win-security_rules.xml,ruleset/rules,60159,12,enabled,"{""if_sid"":""60141,60142"",""win.eventdata.targetSid"":{""pattern"":""^S-1-5-\\S+-512$""},""options"":""no_full_log""}","[""8.1.2"",""10.2.5""]","[""7.10""]","[""IV_35.7.d"",""IV_32.2""]","[""164.312.a.2.I"",""164.312.a.2.II"",""164.312.b""]","[""AC.2"",""IA.4"",""AU.14"",""AC.7""]","[""CC6.8"",""CC7.2"",""CC7.3""]","[""T1484""]","[""group_changed"",""win_group_changed"",""windows"",""windows_security""]",Domain Admins Group Changed
0580-win-security_rules.xml,ruleset/rules,60162,12,enabled,"{""if_sid"":""60141,60142"",""win.eventdata.targetSid"":{""pattern"":""^S-1-5-\\S+-514$""},""options"":""no_full_log""}","[""8.1.2"",""10.2.5""]","[""7.10""]","[""IV_35.7.d"",""IV_32.2""]","[""164.312.a.2.I"",""164.312.a.2.II"",""164.312.b""]","[""AC.2"",""IA.4"",""AU.14"",""AC.7""]","[""CC6.8"",""CC7.2"",""CC7.3""]","[""T1484""]","[""group_changed"",""win_group_changed"",""windows"",""windows_security""]",Domain Guests Group Changed
0580-win-security_rules.xml,ruleset/rules,60164,12,enabled,"{""if_sid"":""60141,60142"",""win.eventdata.targetSid"":{""pattern"":""^S-1-5-\\S+-516$""},""options"":""no_full_log""}","[""8.1.2"",""10.2.5""]","[""7.10""]","[""IV_35.7.d"",""IV_32.2""]","[""164.312.a.2.I"",""164.312.a.2.II"",""164.312.b""]","[""AC.2"",""IA.4"",""AU.14"",""AC.7""]","[""CC6.8"",""CC7.2"",""CC7.3""]","[""T1484""]","[""group_changed"",""win_group_changed"",""windows"",""windows_security""]",Domain Controllers Group Changed
0580-win-security_rules.xml,ruleset/rules,60166,12,enabled,"{""if_sid"":""60149,60150,60151,60152"",""win.eventdata.targetSid"":{""pattern"":""^S-1-5-\\S+-518$""},""options"":""no_full_log""}","[""8.1.2"",""10.2.5""]","[""7.10""]","[""IV_35.7.d"",""IV_32.2""]","[""164.312.a.2.I"",""164.312.a.2.II"",""164.312.b""]","[""AC.2"",""IA.4"",""AU.14"",""AC.7""]","[""CC6.8"",""CC7.2"",""CC7.3""]","[""T1484""]","[""group_changed"",""win_group_changed"",""windows"",""windows_security""]",Schema Admins Group Changed
0580-win-security_rules.xml,ruleset/rules,60167,12,enabled,"{""if_sid"":""60149,60150,60151,60152"",""win.eventdata.targetSid"":{""pattern"":""^S-1-5-\\S+-519$""},""options"":""no_full_log""}","[""8.1.2"",""10.2.5""]","[""7.10""]","[""IV_35.7.d"",""IV_32.2""]","[""164.312.a.2.I"",""164.312.a.2.II"",""164.312.b""]","[""AC.2"",""IA.4"",""AU.14"",""AC.7""]","[""CC6.8"",""CC7.2"",""CC7.3""]","[""T1484""]","[""group_changed"",""win_group_changed"",""windows"",""windows_security""]",Enterprise Admins Group Changed
0580-win-security_rules.xml,ruleset/rules,60171,12,enabled,"{""if_sid"":""60144,60145"",""win.eventdata.targetSid"":{""pattern"":""^S-1-5-\\S+-546$""},""options"":""no_full_log""}","[""8.1.2"",""10.2.5""]","[""7.10""]","[""IV_35.7.d"",""IV_32.2""]","[""164.312.a.2.I"",""164.312.a.2.II"",""164.312.b""]","[""AC.2"",""IA.4"",""AU.14"",""AC.7""]","[""CC6.8"",""CC7.2"",""CC7.3""]","[""T1484""]","[""group_changed"",""win_group_changed"",""windows"",""windows_security""]",Guests Group Changed
0580-win-security_rules.xml,ruleset/rules,60176,12,enabled,"{""if_sid"":""60144,60145"",""win.eventdata.targetSid"":{""pattern"":""^S-1-5-\\S+-551$""},""options"":""no_full_log""}","[""8.1.2"",""10.2.5""]","[""7.10""]","[""IV_35.7.d"",""IV_32.2""]","[""164.312.a.2.I"",""164.312.a.2.II"",""164.312.b""]","[""AC.2"",""IA.4"",""AU.14"",""AC.7""]","[""CC6.8"",""CC7.2"",""CC7.3""]","[""T1484""]","[""group_changed"",""win_group_changed"",""windows"",""windows_security""]",Backup Operators Group Changed
0580-win-security_rules.xml,ruleset/rules,60187,12,enabled,"{""if_sid"":""60149,60150,60151,60152"",""win.eventdata.targetSid"":{""pattern"":""^S-1-5-21\\S+-498$""},""options"":""no_full_log""}","[""8.1.2"",""10.2.5""]","[""7.10""]","[""IV_35.7.d"",""IV_32.2""]","[""164.312.a.2.I"",""164.312.a.2.II"",""164.312.b""]","[""AC.2"",""IA.4"",""AU.14"",""AC.7""]","[""CC6.8"",""CC7.2"",""CC7.3""]","[""T1484""]","[""group_changed"",""win_group_changed"",""windows"",""windows_security""]",Enterprise Read-only Domain Controllers Group Changed
0580-win-security_rules.xml,ruleset/rules,60188,12,enabled,"{""if_sid"":""60144,60145"",""win.eventdata.targetSid"":{""pattern"":""^S-1-5-21\\S+-521$""},""options"":""no_full_log""}","[""8.1.2"",""10.2.5""]","[""7.10""]","[""IV_35.7.d"",""IV_32.2""]","[""164.312.a.2.I"",""164.312.a.2.II"",""164.312.b""]","[""AC.2"",""IA.4"",""AU.14"",""AC.7""]","[""CC6.8"",""CC7.2"",""CC7.3""]","[""T1484""]","[""group_changed"",""win_group_changed"",""windows"",""windows_security""]",Read-only Domain Controllers Group Changed
0580-win-security_rules.xml,ruleset/rules,60189,12,enabled,"{""if_sid"":""60144,60145"",""win.eventdata.targetSid"":{""pattern"":""^S-1-5-32-569$""},""options"":""no_full_log""}","[""8.1.2"",""10.2.5""]","[""7.10""]","[""IV_35.7.d"",""IV_32.2""]","[""164.312.a.2.I"",""164.312.a.2.II"",""164.312.b""]","[""AC.2"",""IA.4"",""AU.14"",""AC.7""]","[""CC6.8"",""CC7.2"",""CC7.3""]","[""T1484""]","[""group_changed"",""win_group_changed"",""windows"",""windows_security""]",Cryptographic Operators Group Changed
0820-sysmon_id_7.xml,ruleset/rules,92151,12,enabled,"{""if_group"":""sysmon_event7"",""win.eventdata.originalFileName"":{""pattern"":""(?i)System.Management.Automation.dll"",""type"":""pcre2""},""win.eventdata.image"":{""pattern"":""(?i)[c-z]\\:\\\\\\\\Windows\\\\\\\\Microsoft.NET\\\\.+\\\\csc\\\\.exe$(?i)(devenv|node|SSMS|VSLauncher)\\.exe$(?i)(sdiagnhost|SmartAudio3)\\.exe$(?i)(pwsh\\.dll|powershell(_ise)?\\.exe)$"",""type"":""pcre2"",""negate"":""yes""},""options"":""no_full_log""}",[],[],[],[],[],[],"[""T1059.001""]","[""sysmon"",""sysmon_eid7_detections"",""windows""]",Binary loaded PowerShell automation library - Possible unmanaged Powershell execution by suspicious process
0820-sysmon_id_7.xml,ruleset/rules,92155,12,enabled,"{""if_sid"":""92154"",""win.eventdata.image"":{""pattern"":""(?i)mshta\\.exe$"",""type"":""pcre2""},""options"":""no_full_log""}",[],[],[],[],[],[],"[""T1053.005""]","[""sysmon"",""sysmon_eid7_detections"",""windows""]",Mshta loaded taskschd.dll module. May be used to create delayed malware execution
0820-sysmon_id_7.xml,ruleset/rules,92156,12,enabled,"{""if_group"":""sysmon_event7"",""win.eventdata.image"":{""pattern"":""(?i)(winword|excel|powerpnt)\\.EXE"",""type"":""pcre2""},""win.eventdata.originalFileName"":{""pattern"":""(?i)VBEUI.DLL"",""type"":""pcre2""},""options"":""no_full_log""}",[],[],[],[],[],[],"[""T1059.005""]","[""sysmon"",""sysmon_eid7_detections"",""windows""]",Office application loaded vbeui.dll module. May be used to execute scripting code
0860-sysmon_id_13.xml,ruleset/rules,92301,12,enabled,"{""if_sid"":""92300"",""win.eventdata.details"":{""pattern"":""(?i)\\.(lnk|vbs|vba)"",""type"":""pcre2""},""options"":""no_full_log""}",[],[],[],[],[],[],"[""T1547.001""]","[""sysmon"",""sysmon_eid13_detections"",""windows""]",Suspicious file extension detected in registry ASEP to be executed on next logon
0860-sysmon_id_13.xml,ruleset/rules,92303,12,enabled,"{""if_sid"":""92300"",""win.eventdata.details"":{""pattern"":""(?i)(VNC|tvnserver\\.exe)"",""type"":""pcre2""},""options"":""no_full_log""}",[],[],[],[],[],[],"[""T1547.001""]","[""sysmon"",""sysmon_eid13_detections"",""windows""]",Registry entry to be executed on next logon points to a remote access tool
0860-sysmon_id_13.xml,ruleset/rules,92305,12,enabled,"{""if_sid"":""92304"",""win.eventdata.details"":{""pattern"":""(?i)(cmd|powershell)\\.exe"",""type"":""pcre2""},""options"":""no_full_log""}",[],[],[],[],[],[],"[""T1548.002"",""T1112""]","[""sysmon"",""sysmon_eid13_detections"",""windows""]",Command interpreter added to registry key associated to UAC bypass by auto-elevated processes
0860-sysmon_id_13.xml,ruleset/rules,92306,12,enabled,"{""if_sid"":""92304"",""win.eventdata.image"":{""pattern"":""(?i)(cmd|powershell)\\.exe"",""type"":""pcre2""},""options"":""no_full_log""}",[],[],[],[],[],[],"[""T1548.002"",""T1112""]","[""sysmon"",""sysmon_eid13_detections"",""windows""]",$(win.eventdata.image) added to the registry a subkey associated with UAC bypass by auto-elevated processes
0997-maltiverse_rules.xml,ruleset/rules,99701,12,enabled,"{""if_sid"":""99700"",""decoded_as"":""json"",""threat.software.id"":{""pattern"":""^S\\d{4}$"",""type"":""pcre2""},""options"":""no_full_log""}",[],[],[],[],[],[],"[""$(threat.software.id)""]","[""maltiverse""]",Maltiverse: Alert Software $(threat.software.name) - Detected IoC $(threat.indicator.name) of type $(threat.indicator.type) with [$(threat.indicator.confidence)] that is related to $(threat.software.id)-$(threat.software.name) software known attack.
0997-maltiverse_rules.xml,ruleset/rules,99702,12,enabled,"{""if_sid"":""99700"",""decoded_as"":""json"",""threat.indicator.confidence"":{""pattern"":""Low|Medium|High""},""options"":""no_full_log""}",[],[],[],[],[],[],[],"[""maltiverse""]",Maltiverse: Alert Indicator $(threat.indicator.name) - Detected IoC of type $(threat.indicator.type) with [$(threat.indicator.confidence)] confidence.
0275-squid_rules.xml,ruleset/rules,35054,12,enabled,"{""frequency"":""$SQUID_FREQ"",""timeframe"":""240"",""if_matched_sid"":""35021"",""same_source_ip"":"""",""info"":[{""name"":""http://www.symantec.com/avcenter/venc/data/w32.beagle.dp.html"",""type"":""link""},{""name"":""W32.Beagle.DP is a Worm that drops Trojan.Lodear and opens a back door on the compromised computer."",""type"":""text""}]}","[""11.4"",""6.2""]",[],"[""IV_35.7.d""]",[],"[""SI.4"",""SI.2""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""T1565.001""]","[""squid""]",Squid: Infected machine with W32.Beagle.DP.
0275-squid_rules.xml,ruleset/rules,35056,12,enabled,"{""frequency"":""$SQUID_FREQ"",""timeframe"":""240"",""if_matched_sid"":""35022"",""same_source_ip"":""""}","[""10.2.4"",""11.4""]","[""4.2""]","[""IV_35.7.d""]","[""164.312.b""]","[""AU.14"",""AC.7"",""SI.4""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""T1588.001""]","[""squid""]",Squid: Multiple attempts to access a worm/trojan/virus related web site. System probably infected.
0950-sysmon_id_20.xml,ruleset/rules,89501,12,enabled,"{""if_group"":""sysmon_event_20"",""win.eventdata.type"":{""pattern"":""(?i)(Command Line|Script)"",""type"":""pcre2""},""options"":""no_full_log""}",[],[],[],[],[],[],"[""T1546.003""]","[""sysmon"",""sysmon_eid20_detections"",""windows""]","WmiConsumerEvent created, possible persistence tactic"
0995-microsoft-graph_rules.xml,ruleset/rules,99518,12,enabled,"{""if_sid"":""99503"",""options"":""no_full_log"",""ms-graph.severity"":{""pattern"":""medium""}}",[],[],[],[],[],[],[],"[""ms-graph""]","MS Graph message: Behaviors and indicators that might be a part of an advanced persistent threat (APT) were detected. This includes observed behaviors typical of attack stages, anomalous registry change, execution of suspicious files, and so forth."
0995-microsoft-graph_rules.xml,ruleset/rules,99532,12,enabled,"{""if_sid"":""99516"",""options"":""no_full_log"",""ms-graph.category"":{""pattern"":""Malware""}}",[],[],[],[],[],[],"[""T1204.001"",""T1204.002"",""T1204.003"",""T1587.001"",""T1588.001""]","[""ms-graph""]",MS Graph message: Indicators that the system is potentially infected with malware have been detected. Check the system for signs of infection.
0995-microsoft-graph_rules.xml,ruleset/rules,99535,12,enabled,"{""if_sid"":""99516"",""options"":""no_full_log"",""ms-graph.category"":{""pattern"":""Ransomware""}}",[],[],[],[],[],[],"[""T1486""]","[""ms-graph""]",MS Graph Message: Indicators that the system is potentially affected by ransomware have been detected. Check the system for signs of infection.
0995-microsoft-graph_rules.xml,ruleset/rules,99543,12,enabled,"{""if_sid"":""99512,99517"",""options"":""no_full_log"",""ms-graph.category"":{""pattern"":""CommandAndControl""}}",[],[],[],[],[],[],"[""TA0011""]","[""ms-graph""]","MS Graph message: Indicators that the system is communicating with a C2 server have been detected. This alert usually originates from common malware and threats, rather than APT activity. Check the system for signs of infection."
0995-microsoft-graph_rules.xml,ruleset/rules,99545,12,enabled,"{""if_sid"":""99512,99517"",""options"":""no_full_log"",""ms-graph.category"":{""pattern"":""CredentialAccess""}}",[],[],[],[],[],[],"[""TA0006""]","[""ms-graph""]","MS Graph message: Indicators that the system is involved in stealing credentials have been detected. This alert usually originates from common malware and threats, rather than APT activity. Check the system for signs of infection."
0995-microsoft-graph_rules.xml,ruleset/rules,99546,12,enabled,"{""if_sid"":""99512,99517"",""options"":""no_full_log"",""ms-graph.category"":{""pattern"":""DefenseEvasion""}}",[],[],[],[],[],[],"[""TA0005""]","[""ms-graph""]","MS Graph message: Indicators that the system is performing defense evasion have been detected. This alert usually originates from common malware and threats, rather than APT activity. Check the system for signs of infection."
0995-microsoft-graph_rules.xml,ruleset/rules,99548,12,enabled,"{""if_sid"":""99512,99517"",""options"":""no_full_log"",""ms-graph.category"":{""pattern"":""Exfiltration""}}",[],[],[],[],[],[],"[""TA0010""]","[""ms-graph""]","MS Graph message: Indicators that the system is performing data exfiltration have been detected. This alert usually originates from common malware and threats, rather than APT activity. Check the system for signs of infection."
0995-microsoft-graph_rules.xml,ruleset/rules,99549,12,enabled,"{""if_sid"":""99512,99517"",""options"":""no_full_log"",""ms-graph.category"":{""pattern"":""Exploit""}}",[],[],[],[],[],[],"[""T1587.004""]","[""ms-graph""]","MS Graph message: Indicators of vulnerability exploitation on the system have been detected. However, this alert is unlikely to indciate an APT. Check the system for signs of infection."
0995-microsoft-graph_rules.xml,ruleset/rules,99550,12,enabled,"{""if_sid"":""99512,99517"",""options"":""no_full_log"",""ms-graph.category"":{""pattern"":""Execution""}}",[],[],[],[],[],[],"[""TA0002""]","[""ms-graph""]","MS Graph message: Indicators that the system is performing malicious code execution have been detected. However, this alert is unlikely to indciate an APT. Check the system for signs of infection."
0995-microsoft-graph_rules.xml,ruleset/rules,99552,12,enabled,"{""if_sid"":""99512,99517"",""options"":""no_full_log"",""ms-graph.category"":{""pattern"":""LateralMovement""}}",[],[],[],[],[],[],"[""TA0008""]","[""ms-graph""]","MS Graph message: Indicators that the system is establishing unauthorized internal connections have been detected. This alert usually originates from common malware and threats, rather than APT activity. Check the systems for signs of infection."
0995-microsoft-graph_rules.xml,ruleset/rules,99553,12,enabled,"{""if_sid"":""99512,99517"",""options"":""no_full_log"",""ms-graph.category"":{""pattern"":""Persistence""}}",[],[],[],[],[],[],"[""TA0003""]","[""ms-graph""]","MS Graph message: Indicators that the system is affected by persistence establishment attempts have been detected. This alert usually originates from common malware and threats, rather than APT activity. Check the system for signs of infection."
0995-microsoft-graph_rules.xml,ruleset/rules,99554,12,enabled,"{""if_sid"":""99512,99517"",""options"":""no_full_log"",""ms-graph.category"":{""pattern"":""PrivilegeEscalation""}}",[],[],[],[],[],[],"[""TA0004""]","[""ms-graph""]","MS Graph message: Indicators that the system is performing unauthorized permission elevation have been detected. This alert usually originates from common malware and threats, rather than APT activity. Check the system for signs of infection."
0995-microsoft-graph_rules.xml,ruleset/rules,99555,12,enabled,"{""if_sid"":""99512,99517"",""options"":""no_full_log"",""ms-graph.category"":{""pattern"":""SuspiciousActivity""}}",[],[],[],[],[],[],[],"[""ms-graph""]","MS Graph message: Suspicious activity has been detected. This can range from log clearing to hack-tools being used. This alert usually originates from common malware and threats, rather than APT activity."
0995-microsoft-graph_rules.xml,ruleset/rules,99561,12,enabled,"{""if_sid"":""99518"",""options"":""no_full_log"",""ms-graph.category"":{""pattern"":""General""}}",[],[],[],[],[],[],[],"[""ms-graph""]",MS Graph message: A significant security issue has been detected.
0995-microsoft-graph_rules.xml,ruleset/rules,99566,12,enabled,"{""if_sid"":""99518"",""options"":""no_full_log"",""ms-graph.category"":{""pattern"":""Discovery""}}",[],[],[],[],[],[],"[""TA0007""]","[""ms-graph""]",MS Graph message: Indicators that the system is performing network discovery or account enumeration have been detected. This alert may be indicative of an APT.
0995-microsoft-graph_rules.xml,ruleset/rules,99570,12,enabled,"{""if_sid"":""99518"",""options"":""no_full_log"",""ms-graph.category"":{""pattern"":""InitialAccess""}}",[],[],[],[],[],[],"[""TA0001""]","[""ms-graph""]",MS Graph message: Indicators that the system is affected by intrusion attempts have been detected. This alert may be indicative of an APT.
0995-microsoft-graph_rules.xml,ruleset/rules,99610,12,enabled,"{""if_sid"":""99503"",""options"":""no_full_log"",""ms-graph.determination"":{""pattern"":""unwantedSoftware""}}",[],[],[],[],[],[],[],"[""ms-graph""]",MS Graph message: Unwanted software has been detected in the environment.
0995-microsoft-graph_rules.xml,ruleset/rules,99619,12,enabled,"{""if_sid"":""99503"",""options"":""no_full_log"",""ms-graph.determination"":{""pattern"":""other""}}",[],[],[],[],[],[],[],"[""ms-graph""]",MS Graph message: Other determination.
0245-web_rules.xml,ruleset/rules,31115,13,enabled,"{""maxsize"":""7900"",""if_sid"":""31100""}","[""6.5"",""11.4"",""6.5.8"",""10.2.4""]",[],"[""IV_35.7.d""]","[""164.312.b""]","[""SA.11"",""SI.4"",""AU.14"",""AC.7""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""T1499""]","[""invalid_access"",""web"",""accesslog""]",URL too long. Higher than allowed on most browsers. Possible attack.
0800-sysmon_id_1.xml,ruleset/rules,92009,13,enabled,"{""if_sid"":""92007"",""win.eventdata.commandLine"":{""pattern"":""(?i)(DisableIntrusionPreventionSystem|dips)\\s+(\\$true|1)"",""type"":""pcre2""},""options"":""no_full_log""}",[],[],[],[],[],[],"[""T1562.001""]","[""sysmon"",""sysmon_eid1_detections"",""windows""]",Windows Defender Intrusion prevention system was disabled by Powershell command
0800-sysmon_id_1.xml,ruleset/rules,92010,13,enabled,"{""if_sid"":""92007"",""win.eventdata.commandLine"":{""pattern"":""(?i)(DisableIOAVProtection|dioavp)\\s+(\\$true|1)"",""type"":""pcre2""},""options"":""no_full_log""}",[],[],[],[],[],[],"[""T1562.001""]","[""sysmon"",""sysmon_eid1_detections"",""windows""]",Windows Defender downloaded file scanning was disabled by Powershell command
0800-sysmon_id_1.xml,ruleset/rules,92011,13,enabled,"{""if_sid"":""92007"",""win.eventdata.commandLine"":{""pattern"":""(?i)(DisableScriptScanning|dscrptsc)\\s+(\\$true|1)"",""type"":""pcre2""},""options"":""no_full_log""}",[],[],[],[],[],[],"[""T1562.001""]","[""sysmon"",""sysmon_eid1_detections"",""windows""]",Windows Defender script scanning was disabled by Powershell command
0800-sysmon_id_1.xml,ruleset/rules,92012,13,enabled,"{""if_sid"":""92007"",""win.eventdata.commandLine"":{""pattern"":""(?i)EnableControlledFolderAccess\\s+(disabled|AuditMode)"",""type"":""pcre2""},""options"":""no_full_log""}",[],[],[],[],[],[],"[""T1562.001""]","[""sysmon"",""sysmon_eid1_detections"",""windows""]",Windows Defender Controlled folder access was disabled by Powershell command
0800-sysmon_id_1.xml,ruleset/rules,92013,13,enabled,"{""if_sid"":""92007"",""win.eventdata.commandLine"":{""pattern"":""(?i)EnableNetworkProtection\\s+(disabled|AuditMode)"",""type"":""pcre2""},""options"":""no_full_log""}",[],[],[],[],[],[],"[""T1562.001""]","[""sysmon"",""sysmon_eid1_detections"",""windows""]",Windows Defender network protection was disabled by Powershell command
0800-sysmon_id_1.xml,ruleset/rules,92014,13,enabled,"{""if_sid"":""92007"",""win.eventdata.commandLine"":{""pattern"":""(?i)MAPSReporting\\s+(disabled|AuditMode)"",""type"":""pcre2""},""options"":""no_full_log""}",[],[],[],[],[],[],"[""T1562.001""]","[""sysmon"",""sysmon_eid1_detections"",""windows""]",Microsoft Active Protection Service (MAPS) was disabled by Powershell command
0800-sysmon_id_1.xml,ruleset/rules,92015,13,enabled,"{""if_sid"":""92007"",""win.eventdata.commandLine"":{""pattern"":""(?i)SubmitSamplesConsent\\s+NeverSend"",""type"":""pcre2""},""options"":""no_full_log""}",[],[],[],[],[],[],"[""T1562.001""]","[""sysmon"",""sysmon_eid1_detections"",""windows""]",Windows Defender sample submit was disabled by Powershell command
0800-sysmon_id_1.xml,ruleset/rules,92016,13,enabled,"{""if_group"":""sysmon_event1"",""win.eventdata.originalFileName"":{""pattern"":""(?i)CertUtil\\.exe"",""type"":""pcre2""},""win.eventdata.image"":{""pattern"":""(?i)CertUtil\\.exe"",""type"":""pcre2"",""negate"":""yes""},""options"":""no_full_log""}",[],[],[],[],[],[],"[""T1036.003"",""T1140""]","[""sysmon"",""sysmon_eid1_detections"",""windows""]",Masqueraded CertUtil.exe with a different file name. Possible use to decode malware
0800-sysmon_id_1.xml,ruleset/rules,92017,13,enabled,"{""if_sid"":""92016"",""win.eventdata.commandLine"":{""pattern"":""(?i)decode\\s+(.+)\\s+.+\\.exe"",""type"":""pcre2""},""options"":""no_full_log""}",[],[],[],[],[],[],"[""T1036.003"",""T1140""]","[""sysmon"",""sysmon_eid1_detections"",""windows""]",Masqueraded CertUtil.exe used to decode binary file
0800-sysmon_id_1.xml,ruleset/rules,92018,13,enabled,"{""if_group"":""sysmon_event1"",""win.eventdata.originalFileName"":{""pattern"":""(?i)CertUtil\\.exe"",""type"":""pcre2""},""win.eventdata.commandLine"":{""pattern"":""(?i)decode\\s+(.+)\\s+.+\\.exe"",""type"":""pcre2""},""options"":""no_full_log""}",[],[],[],[],[],[],"[""T1140""]","[""sysmon"",""sysmon_eid1_detections"",""windows""]",CertUtil.exe used to decode binary file
0800-sysmon_id_1.xml,ruleset/rules,92019,13,enabled,"{""if_group"":""sysmon_event1"",""win.eventdata.originalFileName"":{""pattern"":""(?i)MsMpEng\\.exe"",""type"":""pcre2""},""win.eventdata.image"":{""pattern"":""(?i)[c-z]:\\\\\\\\(ProgramData\\\\\\\\Microsoft|Program Files)\\\\\\\\Windows Defender"",""type"":""pcre2"",""negate"":""yes""},""options"":""no_full_log""}",[],[],[],[],[],[],"[""T1574.002""]","[""sysmon"",""sysmon_eid1_detections"",""windows""]","Windows Defender executed from suspicious path, possible DLL side-loading"
0505-vuls_rules.xml,ruleset/rules,22406,13,enabled,"{""if_sid"":""22403"",""vuls.score"":{""pattern"":""^9|^10""},""options"":""no_full_log""}","[""10.6.1""]",[],"[""IV_35.7.d""]",[],[],[],[],"[""vuls""]",Critical vulnerability $(vuls.scanned_cve) detected in scanning launched on $(vuls.scan_date) with $(vuls.assurance) reliability ($(vuls.detection_method)). $(vuls.tittle). Score: $(vuls.score) ($(vuls.source)). Affected packages: $(vuls.affected_packages)
0520-vulnerability-detector_rules.xml,ruleset/rules,23506,13,enabled,"{""if_sid"":""23501"",""options"":""no_full_log"",""vulnerability.status"":{""pattern"":""Active""},""vulnerability.severity"":{""pattern"":""Critical""}}","[""11.2.1"",""11.2.3""]",[],"[""IV_35.7.d""]",[],[],"[""CC7.1"",""CC7.2""]",[],"[""vulnerability-detector""]",$(vulnerability.cve) affects $(vulnerability.package.name)
0695-f5_bigip_rules.xml,ruleset/rules,65262,13,enabled,"{""if_sid"":""65260"",""event.code"":{""pattern"":""01010343""}}",[],[],[],[],[],[],"[""T1498""]","[""f5-bigip""]",F5 BigIP: Platform entered software SYN cookie protection mode. The system has detected a SYN flood attack.
0695-f5_bigip_rules.xml,ruleset/rules,65265,13,enabled,"{""if_sid"":""65260"",""event.code"":{""pattern"":""01010240""}}",[],[],[],[],[],[],"[""T1498""]","[""f5-bigip""]",F5 BigIP: Detected a syncookie DOS attack. Activated hardware syncookie protection mode on the HSB.
0695-f5_bigip_rules.xml,ruleset/rules,65266,13,enabled,"{""if_sid"":""65260"",""event.code"":{""pattern"":""01010329""}}",[],[],[],[],[],[],"[""T1498""]","[""f5-bigip""]",F5 BigIP: Ongoing DDos attack.
